PLL Rx Low Band:
Fch=884.00 (Fvco=3536.00, Nint=068, Nfrac=000)
Fch=1779.20 (Fvco=3558.40, Nint=068, Nfrac=056)
Fch=1779.40 (Fvco=3558.80, Nint=068, Nfrac=057)
Fch=1779.60 (Fvco=3559.20, Nint=068, Nfrac=058)
Fch=1779.80 (Fvco=3559.60, Nint=068, Nfrac=059)
Fch=1780.00 (Fvco=3560.00, Nint=068, Nfrac=060)
Fch=1780.20 (Fvco=3560.40, Nint=068, Nfrac=061)
Fch=1780.40 (Fvco=3560.80, Nint=068, Nfrac=062)
Fch=1780.60 (Fvco=3561.20, Nint=068, Nfrac=063)
Fch=1780.80 (Fvco=3561.60, Nint=068, Nfrac=064)
Fch=1781.00 (Fvco=3562.00, Nint=068, Nfrac=065)
Fch=1781.20 (Fvco=3562.40, Nint=068, Nfrac=066)
Fch=1781.40 (Fvco=3562.80, Nint=068, Nfrac=067)
Fch=1781.60 (Fvco=3563.20, Nint=068, Nfrac=068)
Fch=1781.80 (Fvco=3563.60, Nint=068, Nfrac=069)
Fch=1782.00 (Fvco=3564.00, Nint=068, Nfrac=070)
Fch=1782.20 (Fvco=3564.40, Nint=068, Nfrac=071)
Fch=1782.40 (Fvco=3564.80, Nint=068, Nfrac=072)
Fch=1782.60 (Fvco=3565.20, Nint=068, Nfrac=073)
Fch=1782.80 (Fvco=3565.60, Nint=068, Nfrac=074)
Fch=1783.00 (Fvco=3566.00, Nint=068, Nfrac=075)
Fch=1783.20 (Fvco=3566.40, Nint=068, Nfrac=076)
Fch=1783.40 (Fvco=3566.80, Nint=068, Nfrac=077)
Fch=1783.60 (Fvco=3567.20, Nint=068, Nfrac=078)
Fch=1783.80 (Fvco=3567.60, Nint=068, Nfrac=079)
Fch=1784.00 (Fvco=3568.00, Nint=068, Nfrac=080)
Fch=1784.20 (Fvco=3568.40, Nint=068, Nfrac=081)
Fch=1784.40 (Fvco=3568.80, Nint=068, Nfrac=082)
Fch=1784.60 (Fvco=3569.20, Nint=068, Nfrac=083)
Fch=1784.80 (Fvco=3569.60, Nint=068, Nfrac=084)
Fch=1785.00 (Fvco=3570.00, Nint=068, Nfrac=085)
Fch=1785.20 (Fvco=3570.40, Nint=068, Nfrac=086)
Fch=1785.40 (Fvco=3570.80, Nint=068, Nfrac=087)
Fch=1785.60 (Fvco=3571.20, Nint=068, Nfrac=088)
Fch=1785.80 (Fvco=3571.60, Nint=068, Nfrac=089)
Fch=1786.00 (Fvco=3572.00, Nint=068, Nfrac=090)
Fch=1786.20 (Fvco=3572.40, Nint=068, Nfrac=091)
Fch=1786.40 (Fvco=3572.80, Nint=068, Nfrac=092)
Fch=1786.60 (Fvco=3573.20, Nint=068, Nfrac=093)
Fch=1786.80 (Fvco=3573.60, Nint=068, Nfrac=094)
Fch=1787.00 (Fvco=3574.00, Nint=068, Nfrac=095)
Fch=1787.20 (Fvco=3574.40, Nint=068, Nfrac=096)
Fch=1787.40 (Fvco=3574.80, Nint=068, Nfrac=097)
Fch=1787.60 (Fvco=3575.20, Nint=068, Nfrac=098)
Fch=1787.80 (Fvco=3575.60, Nint=068, Nfrac=099)
Fch=1788.00 (Fvco=3576.00, Nint=068, Nfrac=100)
Fch=1788.20 (Fvco=3576.40, Nint=068, Nfrac=101)
Fch=1788.40 (Fvco=3576.80, Nint=068, Nfrac=102)
Fch=1788.60 (Fvco=3577.20, Nint=068, Nfrac=103)
Fch=1788.80 (Fvco=3577.60, Nint=068, Nfrac=104)
Fch=1789.00 (Fvco=3578.00, Nint=068, Nfrac=105)
Fch=1789.20 (Fvco=3578.40, Nint=068, Nfrac=106)
Fch=1789.40 (Fvco=3578.80, Nint=068, Nfrac=107)
Fch=1789.60 (Fvco=3579.20, Nint=068, Nfrac=108)
Fch=1789.80 (Fvco=3579.60, Nint=068, Nfrac=109)
Fch=1790.00 (Fvco=3580.00, Nint=068, Nfrac=110)
Fch=1790.20 (Fvco=3580.40, Nint=068, Nfrac=111)
Fch=1790.40 (Fvco=3580.80, Nint=068, Nfrac=112)
Fch=1790.60 (Fvco=3581.20, Nint=068, Nfrac=113)
Fch=1790.80 (Fvco=3581.60, Nint=068, Nfrac=114)
Fch=1791.00 (Fvco=3582.00, Nint=068, Nfrac=115)
Fch=1791.20 (Fvco=3582.40, Nint=068, Nfrac=116)
Fch=1791.40 (Fvco=3582.80, Nint=068, Nfrac=117)
Fch=1791.60 (Fvco=3583.20, Nint=068, Nfrac=118)
Fch=1791.80 (Fvco=3583.60, Nint=068, Nfrac=119)
Fch=1792.00 (Fvco=3584.00, Nint=068, Nfrac=120)
Fch=1792.20 (Fvco=3584.40, Nint=068, Nfrac=121)
Fch=1792.40 (Fvco=3584.80, Nint=068, Nfrac=122)
Fch=1792.60 (Fvco=3585.20, Nint=068, Nfrac=123)
Fch=1792.80 (Fvco=3585.60, Nint=068, Nfrac=124)
Fch=1793.00 (Fvco=3586.00, Nint=068, Nfrac=125)
Fch=1793.20 (Fvco=3586.40, Nint=068, Nfrac=126)
Fch=1793.40 (Fvco=3586.80, Nint=068, Nfrac=127)
Fch=1793.60 (Fvco=3587.20, Nint=068, Nfrac=128)
Fch=1793.80 (Fvco=3587.60, Nint=068, Nfrac=129)
Fch=1794.00 (Fvco=3588.00, Nint=068, Nfrac=130)
Fch=1794.00 (Fvco=3588.00, Nint=069, Nfrac=000)
Fch=1794.20 (Fvco=3588.40, Nint=069, Nfrac=001)
Fch=1794.40 (Fvco=3588.80, Nint=069, Nfrac=002)
Fch=1794.60 (Fvco=3589.20, Nint=069, Nfrac=003)
Fch=1794.80 (Fvco=3589.60, Nint=069, Nfrac=004)
Fch=1795.00 (Fvco=3590.00, Nint=069, Nfrac=005)
Fch=1795.20 (Fvco=3590.40, Nint=069, Nfrac=006)
Fch=1795.40 (Fvco=3590.80, Nint=069, Nfrac=007)
Fch=1795.60 (Fvco=3591.20, Nint=069, Nfrac=008)
Fch=1795.80 (Fvco=3591.60, Nint=069, Nfrac=009)
Fch=1796.00 (Fvco=3592.00, Nint=069, Nfrac=010)
Fch=1796.20 (Fvco=3592.40, Nint=069, Nfrac=011)
Fch=1796.40 (Fvco=3592.80, Nint=069, Nfrac=012)
Fch=1796.60 (Fvco=3593.20, Nint=069, Nfrac=013)
Fch=1796.80 (Fvco=3593.60, Nint=069, Nfrac=014)
Fch=1797.00 (Fvco=3594.00, Nint=069, Nfrac=015)
Fch=1797.20 (Fvco=3594.40, Nint=069, Nfrac=016)
Fch=1797.40 (Fvco=3594.80, Nint=069, Nfrac=017)
Fch=1797.60 (Fvco=3595.20, Nint=069, Nfrac=018)
Fch=1797.80 (Fvco=3595.60, Nint=069, Nfrac=019)
Fch=1798.00 (Fvco=3596.00, Nint=069, Nfrac=020)
Fch=1798.20 (Fvco=3596.40, Nint=069, Nfrac=021)
Fch=1798.40 (Fvco=3596.80, Nint=069, Nfrac=022)
Fch=1798.60 (Fvco=3597.20, Nint=069, Nfrac=023)
Fch=1798.80 (Fvco=3597.60, Nint=069, Nfrac=024)
Fch=1799.00 (Fvco=3598.00, Nint=069, Nfrac=025)
Fch=1799.20 (Fvco=3598.40, Nint=069, Nfrac=026)
Fch=1799.40 (Fvco=3598.80, Nint=069, Nfrac=027)
Fch=1799.60 (Fvco=3599.20, Nint=069, Nfrac=028)
Fch=1799.80 (Fvco=3599.60, Nint=069, Nfrac=029)
Fch=1800.00 (Fvco=3600.00, Nint=069, Nfrac=030)
Fch=1800.20 (Fvco=3600.40, Nint=069, Nfrac=031)
Fch=1800.40 (Fvco=3600.80, Nint=069, Nfrac=032)
Fch=1800.60 (Fvco=3601.20, Nint=069, Nfrac=033)
Fch=1800.80 (Fvco=3601.60, Nint=069, Nfrac=034)
Fch=1801.00 (Fvco=3602.00, Nint=069, Nfrac=035)
Fch=1801.20 (Fvco=3602.40, Nint=069, Nfrac=036)
Fch=1801.40 (Fvco=3602.80, Nint=069, Nfrac=037)
Fch=1801.60 (Fvco=3603.20, Nint=069, Nfrac=038)
Fch=1801.80 (Fvco=3603.60, Nint=069, Nfrac=039)
Fch=1802.00 (Fvco=3604.00, Nint=069, Nfrac=040)
Fch=1802.20 (Fvco=3604.40, Nint=069, Nfrac=041)
Fch=1802.40 (Fvco=3604.80, Nint=069, Nfrac=042)
Fch=1802.60 (Fvco=3605.20, Nint=069, Nfrac=043)
Fch=1802.80 (Fvco=3605.60, Nint=069, Nfrac=044)
Fch=1803.00 (Fvco=3606.00, Nint=069, Nfrac=045)
Fch=1803.20 (Fvco=3606.40, Nint=069, Nfrac=046)
Fch=1803.40 (Fvco=3606.80, Nint=069, Nfrac=047)
Fch=1803.60 (Fvco=3607.20, Nint=069, Nfrac=048)
Fch=1803.80 (Fvco=3607.60, Nint=069, Nfrac=049)
Fch=1804.00 (Fvco=3608.00, Nint=069, Nfrac=050)
Fch=1804.20 (Fvco=3608.40, Nint=069, Nfrac=051)
Fch=1804.40 (Fvco=3608.80, Nint=069, Nfrac=052)
Fch=1804.60 (Fvco=3609.20, Nint=069, Nfrac=053)
Fch=1804.80 (Fvco=3609.60, Nint=069, Nfrac=054)
Fch=1805.00 (Fvco=3610.00, Nint=069, Nfrac=055)
Fch=1805.20 (Fvco=3610.40, Nint=069, Nfrac=056)
Fch=1805.40 (Fvco=3610.80, Nint=069, Nfrac=057)
Fch=1805.60 (Fvco=3611.20, Nint=069, Nfrac=058)
Fch=1805.80 (Fvco=3611.60, Nint=069, Nfrac=059)
Fch=1806.00 (Fvco=3612.00, Nint=069, Nfrac=060)
Fch=1806.20 (Fvco=3612.40, Nint=069, Nfrac=061)
Fch=1806.40 (Fvco=3612.80, Nint=069, Nfrac=062)
Fch=1806.60 (Fvco=3613.20, Nint=069, Nfrac=063)
Fch=1806.80 (Fvco=3613.60, Nint=069, Nfrac=064)
Fch=1807.00 (Fvco=3614.00, Nint=069, Nfrac=065)
Fch=1807.20 (Fvco=3614.40, Nint=069, Nfrac=066)
Fch=1807.40 (Fvco=3614.80, Nint=069, Nfrac=067)
Fch=1807.60 (Fvco=3615.20, Nint=069, Nfrac=068)
Fch=1807.80 (Fvco=3615.60, Nint=069, Nfrac=069)
Fch=1808.00 (Fvco=3616.00, Nint=069, Nfrac=070)
Fch=1808.20 (Fvco=3616.40, Nint=069, Nfrac=071)
Fch=1808.40 (Fvco=3616.80, Nint=069, Nfrac=072)
Fch=1808.60 (Fvco=3617.20, Nint=069, Nfrac=073)
Fch=1808.80 (Fvco=3617.60, Nint=069, Nfrac=074)
Fch=1809.00 (Fvco=3618.00, Nint=069, Nfrac=075)
Fch=1809.20 (Fvco=3618.40, Nint=069, Nfrac=076)
Fch=1809.40 (Fvco=3618.80, Nint=069, Nfrac=077)
Fch=1809.60 (Fvco=3619.20, Nint=069, Nfrac=078)
Fch=1809.80 (Fvco=3619.60, Nint=069, Nfrac=079)
Fch=1810.00 (Fvco=3620.00, Nint=069, Nfrac=080)
Fch=1810.20 (Fvco=3620.40, Nint=069, Nfrac=081)
Fch=1810.40 (Fvco=3620.80, Nint=069, Nfrac=082)
Fch=1810.60 (Fvco=3621.20, Nint=069, Nfrac=083)
Fch=1810.80 (Fvco=3621.60, Nint=069, Nfrac=084)
Fch=1811.00 (Fvco=3622.00, Nint=069, Nfrac=085)
Fch=1811.20 (Fvco=3622.40, Nint=069, Nfrac=086)
Fch=1811.40 (Fvco=3622.80, Nint=069, Nfrac=087)
Fch=1811.60 (Fvco=3623.20, Nint=069, Nfrac=088)
Fch=1811.80 (Fvco=3623.60, Nint=069, Nfrac=089)
Fch=1812.00 (Fvco=3624.00, Nint=069, Nfrac=090)
Fch=1812.20 (Fvco=3624.40, Nint=069, Nfrac=091)
Fch=1812.40 (Fvco=3624.80, Nint=069, Nfrac=092)
Fch=1812.60 (Fvco=3625.20, Nint=069, Nfrac=093)
Fch=1812.80 (Fvco=3625.60, Nint=069, Nfrac=094)
Fch=1813.00 (Fvco=3626.00, Nint=069, Nfrac=095)
Fch=1813.20 (Fvco=3626.40, Nint=069, Nfrac=096)
Fch=1813.40 (Fvco=3626.80, Nint=069, Nfrac=097)
Fch=1813.60 (Fvco=3627.20, Nint=069, Nfrac=098)
Fch=1813.80 (Fvco=3627.60, Nint=069, Nfrac=099)
Fch=1814.00 (Fvco=3628.00, Nint=069, Nfrac=100)
Fch=1814.20 (Fvco=3628.40, Nint=069, Nfrac=101)
Fch=1814.40 (Fvco=3628.80, Nint=069, Nfrac=102)
Fch=1814.60 (Fvco=3629.20, Nint=069, Nfrac=103)
Fch=1814.80 (Fvco=3629.60, Nint=069, Nfrac=104)
Fch=1815.00 (Fvco=3630.00, Nint=069, Nfrac=105)
Fch=1815.20 (Fvco=3630.40, Nint=069, Nfrac=106)
Fch=1815.40 (Fvco=3630.80, Nint=069, Nfrac=107)
Fch=1815.60 (Fvco=3631.20, Nint=069, Nfrac=108)
Fch=1815.80 (Fvco=3631.60, Nint=069, Nfrac=109)
Fch=1816.00 (Fvco=3632.00, Nint=069, Nfrac=110)
Fch=1816.20 (Fvco=3632.40, Nint=069, Nfrac=111)
Fch=1816.40 (Fvco=3632.80, Nint=069, Nfrac=112)
Fch=1816.60 (Fvco=3633.20, Nint=069, Nfrac=113)
Fch=1816.80 (Fvco=3633.60, Nint=069, Nfrac=114)
Fch=1817.00 (Fvco=3634.00, Nint=069, Nfrac=115)
Fch=1817.20 (Fvco=3634.40, Nint=069, Nfrac=116)
Fch=1817.40 (Fvco=3634.80, Nint=069, Nfrac=117)
Fch=1817.60 (Fvco=3635.20, Nint=069, Nfrac=118)
Fch=1817.80 (Fvco=3635.60, Nint=069, Nfrac=119)
Fch=1818.00 (Fvco=3636.00, Nint=069, Nfrac=120)
Fch=1818.20 (Fvco=3636.40, Nint=069, Nfrac=121)
Fch=1818.40 (Fvco=3636.80, Nint=069, Nfrac=122)
Fch=1818.60 (Fvco=3637.20, Nint=069, Nfrac=123)
Fch=1818.80 (Fvco=3637.60, Nint=069, Nfrac=124)
Fch=1819.00 (Fvco=3638.00, Nint=069, Nfrac=125)
Fch=1819.20 (Fvco=3638.40, Nint=069, Nfrac=126)
Fch=1819.40 (Fvco=3638.80, Nint=069, Nfrac=127)
Fch=1819.60 (Fvco=3639.20, Nint=069, Nfrac=128)
Fch=1819.80 (Fvco=3639.60, Nint=069, Nfrac=129)
Fch=1820.00 (Fvco=3640.00, Nint=069, Nfrac=130)
Fch=1820.00 (Fvco=3640.00, Nint=070, Nfrac=000)
Fch=1820.20 (Fvco=3640.40, Nint=070, Nfrac=001)
Fch=1820.40 (Fvco=3640.80, Nint=070, Nfrac=002)
Fch=1820.60 (Fvco=3641.20, Nint=070, Nfrac=003)
Fch=1820.80 (Fvco=3641.60, Nint=070, Nfrac=004)
Fch=1821.00 (Fvco=3642.00, Nint=070, Nfrac=005)
Fch=1821.20 (Fvco=3642.40, Nint=070, Nfrac=006)
Fch=1821.40 (Fvco=3642.80, Nint=070, Nfrac=007)
Fch=1821.60 (Fvco=3643.20, Nint=070, Nfrac=008)
Fch=1821.80 (Fvco=3643.60, Nint=070, Nfrac=009)
Fch=1822.00 (Fvco=3644.00, Nint=070, Nfrac=010)
Fch=1822.20 (Fvco=3644.40, Nint=070, Nfrac=011)
Fch=1822.40 (Fvco=3644.80, Nint=070, Nfrac=012)
Fch=1822.60 (Fvco=3645.20, Nint=070, Nfrac=013)
Fch=1822.80 (Fvco=3645.60, Nint=070, Nfrac=014)
Fch=1823.00 (Fvco=3646.00, Nint=070, Nfrac=015)
Fch=1823.20 (Fvco=3646.40, Nint=070, Nfrac=016)
Fch=1823.40 (Fvco=3646.80, Nint=070, Nfrac=017)
Fch=1823.60 (Fvco=3647.20, Nint=070, Nfrac=018)
Fch=1823.80 (Fvco=3647.60, Nint=070, Nfrac=019)
Fch=1824.00 (Fvco=3648.00, Nint=070, Nfrac=020)
Fch=1824.20 (Fvco=3648.40, Nint=070, Nfrac=021)
Fch=1824.40 (Fvco=3648.80, Nint=070, Nfrac=022)
Fch=1824.60 (Fvco=3649.20, Nint=070, Nfrac=023)
Fch=1824.80 (Fvco=3649.60, Nint=070, Nfrac=024)
Fch=1825.00 (Fvco=3650.00, Nint=070, Nfrac=025)
Fch=1825.20 (Fvco=3650.40, Nint=070, Nfrac=026)
Fch=1825.40 (Fvco=3650.80, Nint=070, Nfrac=027)
Fch=1825.60 (Fvco=3651.20, Nint=070, Nfrac=028)
Fch=1825.80 (Fvco=3651.60, Nint=070, Nfrac=029)
Fch=1826.00 (Fvco=3652.00, Nint=070, Nfrac=030)
Fch=1826.20 (Fvco=3652.40, Nint=070, Nfrac=031)
Fch=1826.40 (Fvco=3652.80, Nint=070, Nfrac=032)
Fch=1826.60 (Fvco=3653.20, Nint=070, Nfrac=033)
Fch=1826.80 (Fvco=3653.60, Nint=070, Nfrac=034)
Fch=1827.00 (Fvco=3654.00, Nint=070, Nfrac=035)
Fch=1827.20 (Fvco=3654.40, Nint=070, Nfrac=036)
Fch=1827.40 (Fvco=3654.80, Nint=070, Nfrac=037)
Fch=1827.60 (Fvco=3655.20, Nint=070, Nfrac=038)
Fch=1827.80 (Fvco=3655.60, Nint=070, Nfrac=039)
Fch=1828.00 (Fvco=3656.00, Nint=070, Nfrac=040)
Fch=1828.20 (Fvco=3656.40, Nint=070, Nfrac=041)
Fch=1828.40 (Fvco=3656.80, Nint=070, Nfrac=042)
Fch=1828.60 (Fvco=3657.20, Nint=070, Nfrac=043)
Fch=1828.80 (Fvco=3657.60, Nint=070, Nfrac=044)
Fch=1829.00 (Fvco=3658.00, Nint=070, Nfrac=045)
Fch=1829.20 (Fvco=3658.40, Nint=070, Nfrac=046)
Fch=1829.40 (Fvco=3658.80, Nint=070, Nfrac=047)
Fch=1829.60 (Fvco=3659.20, Nint=070, Nfrac=048)
Fch=1829.80 (Fvco=3659.60, Nint=070, Nfrac=049)
Fch=1830.00 (Fvco=3660.00, Nint=070, Nfrac=050)
Fch=1830.20 (Fvco=3660.40, Nint=070, Nfrac=051)
Fch=1830.40 (Fvco=3660.80, Nint=070, Nfrac=052)
Fch=1830.60 (Fvco=3661.20, Nint=070, Nfrac=053)
Fch=1830.80 (Fvco=3661.60, Nint=070, Nfrac=054)
Fch=1831.00 (Fvco=3662.00, Nint=070, Nfrac=055)
Fch=1831.20 (Fvco=3662.40, Nint=070, Nfrac=056)
Fch=1831.40 (Fvco=3662.80, Nint=070, Nfrac=057)
Fch=1831.60 (Fvco=3663.20, Nint=070, Nfrac=058)
Fch=1831.80 (Fvco=3663.60, Nint=070, Nfrac=059)
Fch=1832.00 (Fvco=3664.00, Nint=070, Nfrac=060)
Fch=1832.20 (Fvco=3664.40, Nint=070, Nfrac=061)
Fch=1832.40 (Fvco=3664.80, Nint=070, Nfrac=062)
Fch=1832.60 (Fvco=3665.20, Nint=070, Nfrac=063)
Fch=1832.80 (Fvco=3665.60, Nint=070, Nfrac=064)
Fch=1833.00 (Fvco=3666.00, Nint=070, Nfrac=065)
Fch=1833.20 (Fvco=3666.40, Nint=070, Nfrac=066)
Fch=1833.40 (Fvco=3666.80, Nint=070, Nfrac=067)
Fch=1833.60 (Fvco=3667.20, Nint=070, Nfrac=068)
Fch=1833.80 (Fvco=3667.60, Nint=070, Nfrac=069)
Fch=1834.00 (Fvco=3668.00, Nint=070, Nfrac=070)
Fch=1834.20 (Fvco=3668.40, Nint=070, Nfrac=071)
Fch=1834.40 (Fvco=3668.80, Nint=070, Nfrac=072)
Fch=1834.60 (Fvco=3669.20, Nint=070, Nfrac=073)
Fch=1834.80 (Fvco=3669.60, Nint=070, Nfrac=074)
Fch=1835.00 (Fvco=3670.00, Nint=070, Nfrac=075)
Fch=1835.20 (Fvco=3670.40, Nint=070, Nfrac=076)
Fch=1835.40 (Fvco=3670.80, Nint=070, Nfrac=077)
Fch=1835.60 (Fvco=3671.20, Nint=070, Nfrac=078)
Fch=1835.80 (Fvco=3671.60, Nint=070, Nfrac=079)
Fch=1836.00 (Fvco=3672.00, Nint=070, Nfrac=080)
Fch=1836.20 (Fvco=3672.40, Nint=070, Nfrac=081)
Fch=1836.40 (Fvco=3672.80, Nint=070, Nfrac=082)
Fch=1836.60 (Fvco=3673.20, Nint=070, Nfrac=083)
Fch=1836.80 (Fvco=3673.60, Nint=070, Nfrac=084)
Fch=1837.00 (Fvco=3674.00, Nint=070, Nfrac=085)
Fch=1837.20 (Fvco=3674.40, Nint=070, Nfrac=086)
Fch=1837.40 (Fvco=3674.80, Nint=070, Nfrac=087)
Fch=1837.60 (Fvco=3675.20, Nint=070, Nfrac=088)
Fch=1837.80 (Fvco=3675.60, Nint=070, Nfrac=089)
Fch=1838.00 (Fvco=3676.00, Nint=070, Nfrac=090)
Fch=1838.20 (Fvco=3676.40, Nint=070, Nfrac=091)
Fch=1838.40 (Fvco=3676.80, Nint=070, Nfrac=092)
Fch=1838.60 (Fvco=3677.20, Nint=070, Nfrac=093)
Fch=1838.80 (Fvco=3677.60, Nint=070, Nfrac=094)
Fch=1839.00 (Fvco=3678.00, Nint=070, Nfrac=095)
Fch=1839.20 (Fvco=3678.40, Nint=070, Nfrac=096)
Fch=1839.40 (Fvco=3678.80, Nint=070, Nfrac=097)
Fch=1839.60 (Fvco=3679.20, Nint=070, Nfrac=098)
Fch=1839.80 (Fvco=3679.60, Nint=070, Nfrac=099)
Fch=1840.00 (Fvco=3680.00, Nint=070, Nfrac=100)
Fch=1840.20 (Fvco=3680.40, Nint=070, Nfrac=101)
Fch=1840.40 (Fvco=3680.80, Nint=070, Nfrac=102)
Fch=1840.60 (Fvco=3681.20, Nint=070, Nfrac=103)
Fch=1840.80 (Fvco=3681.60, Nint=070, Nfrac=104)
Fch=1841.00 (Fvco=3682.00, Nint=070, Nfrac=105)
Fch=1841.20 (Fvco=3682.40, Nint=070, Nfrac=106)
Fch=1841.40 (Fvco=3682.80, Nint=070, Nfrac=107)
Fch=1841.60 (Fvco=3683.20, Nint=070, Nfrac=108)
Fch=1841.80 (Fvco=3683.60, Nint=070, Nfrac=109)
Fch=1842.00 (Fvco=3684.00, Nint=070, Nfrac=110)
Fch=1842.20 (Fvco=3684.40, Nint=070, Nfrac=111)
Fch=1842.40 (Fvco=3684.80, Nint=070, Nfrac=112)
Fch=1842.60 (Fvco=3685.20, Nint=070, Nfrac=113)
Fch=1842.80 (Fvco=3685.60, Nint=070, Nfrac=114)
Fch=1843.00 (Fvco=3686.00, Nint=070, Nfrac=115)
Fch=1843.20 (Fvco=3686.40, Nint=070, Nfrac=116)
Fch=1843.40 (Fvco=3686.80, Nint=070, Nfrac=117)
Fch=1843.60 (Fvco=3687.20, Nint=070, Nfrac=118)
Fch=1843.80 (Fvco=3687.60, Nint=070, Nfrac=119)
Fch=1844.00 (Fvco=3688.00, Nint=070, Nfrac=120)
Fch=1844.20 (Fvco=3688.40, Nint=070, Nfrac=121)
Fch=1844.40 (Fvco=3688.80, Nint=070, Nfrac=122)
Fch=1844.60 (Fvco=3689.20, Nint=070, Nfrac=123)
Fch=1844.80 (Fvco=3689.60, Nint=070, Nfrac=124)
Fch=1845.00 (Fvco=3690.00, Nint=070, Nfrac=125)
Fch=1845.20 (Fvco=3690.40, Nint=070, Nfrac=126)
Fch=1845.40 (Fvco=3690.80, Nint=070, Nfrac=127)
Fch=1845.60 (Fvco=3691.20, Nint=070, Nfrac=128)
Fch=1845.80 (Fvco=3691.60, Nint=070, Nfrac=129)
Fch=1846.00 (Fvco=3692.00, Nint=070, Nfrac=130)
Fch=1846.00 (Fvco=3692.00, Nint=071, Nfrac=000)
Fch=1846.20 (Fvco=3692.40, Nint=071, Nfrac=001)
Fch=1846.40 (Fvco=3692.80, Nint=071, Nfrac=002)
Fch=1846.60 (Fvco=3693.20, Nint=071, Nfrac=003)
Fch=1846.80 (Fvco=3693.60, Nint=071, Nfrac=004)
Fch=1847.00 (Fvco=3694.00, Nint=071, Nfrac=005)
Fch=1847.20 (Fvco=3694.40, Nint=071, Nfrac=006)
Fch=1847.40 (Fvco=3694.80, Nint=071, Nfrac=007)
Fch=1847.60 (Fvco=3695.20, Nint=071, Nfrac=008)
Fch=1847.80 (Fvco=3695.60, Nint=071, Nfrac=009)
Fch=1848.00 (Fvco=3696.00, Nint=071, Nfrac=010)
Fch=1848.20 (Fvco=3696.40, Nint=071, Nfrac=011)
Fch=1848.40 (Fvco=3696.80, Nint=071, Nfrac=012)
Fch=1848.60 (Fvco=3697.20, Nint=071, Nfrac=013)
Fch=1848.80 (Fvco=3697.60, Nint=071, Nfrac=014)
Fch=1849.00 (Fvco=3698.00, Nint=071, Nfrac=015)
Fch=1849.20 (Fvco=3698.40, Nint=071, Nfrac=016)
Fch=1849.40 (Fvco=3698.80, Nint=071, Nfrac=017)
Fch=1849.60 (Fvco=3699.20, Nint=071, Nfrac=018)
Fch=1849.80 (Fvco=3699.60, Nint=071, Nfrac=019)
Fch=1850.00 (Fvco=3700.00, Nint=071, Nfrac=020)
Fch=1850.20 (Fvco=3700.40, Nint=071, Nfrac=021)
Fch=1850.40 (Fvco=3700.80, Nint=071, Nfrac=022)
Fch=1850.60 (Fvco=3701.20, Nint=071, Nfrac=023)
Fch=1850.80 (Fvco=3701.60, Nint=071, Nfrac=024)
Fch=1851.00 (Fvco=3702.00, Nint=071, Nfrac=025)
Fch=1851.20 (Fvco=3702.40, Nint=071, Nfrac=026)
Fch=1851.40 (Fvco=3702.80, Nint=071, Nfrac=027)
Fch=1851.60 (Fvco=3703.20, Nint=071, Nfrac=028)
Fch=1851.80 (Fvco=3703.60, Nint=071, Nfrac=029)
Fch=1852.00 (Fvco=3704.00, Nint=071, Nfrac=030)
Fch=1852.20 (Fvco=3704.40, Nint=071, Nfrac=031)
Fch=1852.40 (Fvco=3704.80, Nint=071, Nfrac=032)
Fch=1852.60 (Fvco=3705.20, Nint=071, Nfrac=033)
Fch=1852.80 (Fvco=3705.60, Nint=071, Nfrac=034)
Fch=1853.00 (Fvco=3706.00, Nint=071, Nfrac=035)
Fch=1853.20 (Fvco=3706.40, Nint=071, Nfrac=036)
Fch=1853.40 (Fvco=3706.80, Nint=071, Nfrac=037)
Fch=1853.60 (Fvco=3707.20, Nint=071, Nfrac=038)
Fch=1853.80 (Fvco=3707.60, Nint=071, Nfrac=039)
Fch=1854.00 (Fvco=3708.00, Nint=071, Nfrac=040)
Fch=1854.20 (Fvco=3708.40, Nint=071, Nfrac=041)
Fch=1854.40 (Fvco=3708.80, Nint=071, Nfrac=042)
Fch=1854.60 (Fvco=3709.20, Nint=071, Nfrac=043)
Fch=1854.80 (Fvco=3709.60, Nint=071, Nfrac=044)
Fch=1855.00 (Fvco=3710.00, Nint=071, Nfrac=045)
Fch=1855.20 (Fvco=3710.40, Nint=071, Nfrac=046)
Fch=1855.40 (Fvco=3710.80, Nint=071, Nfrac=047)
Fch=1855.60 (Fvco=3711.20, Nint=071, Nfrac=048)
Fch=1855.80 (Fvco=3711.60, Nint=071, Nfrac=049)
Fch=1856.00 (Fvco=3712.00, Nint=071, Nfrac=050)
Fch=1856.20 (Fvco=3712.40, Nint=071, Nfrac=051)
Fch=1856.40 (Fvco=3712.80, Nint=071, Nfrac=052)
Fch=1856.60 (Fvco=3713.20, Nint=071, Nfrac=053)
Fch=1856.80 (Fvco=3713.60, Nint=071, Nfrac=054)
Fch=1857.00 (Fvco=3714.00, Nint=071, Nfrac=055)
Fch=1857.20 (Fvco=3714.40, Nint=071, Nfrac=056)
Fch=1857.40 (Fvco=3714.80, Nint=071, Nfrac=057)
Fch=1857.60 (Fvco=3715.20, Nint=071, Nfrac=058)
Fch=1857.80 (Fvco=3715.60, Nint=071, Nfrac=059)
Fch=1858.00 (Fvco=3716.00, Nint=071, Nfrac=060)
